ITER,CYCL,LOOP,ERR,V,T5,TA,TB,S1_B1,S3_B1,SINT_B1,SEQV_B1,E1_B1,E3_B1,EPTOINT_B1,EPTOEQV_B1,S1_D,S3_D,SINT_D,SEQV_D,E1_D,E3_D,EPTOINT_D,EPTOEQV_D,S1_B2,S3_B2,SINT_B2,SEQV_B2,E1_B2,E3_B2,EPTOINT_B2,EPTOEQV_B2,DOF_27387,DOF_88479
1,1,1,0,1032.038395,671.0519514,234.0449463,496.1364965,729.5203616,-97.91449144,827.4348531,720.2015079,0.004231351174,-0.00251638694,0.006747738114,0.004459612544,1040.51519,-23.08260837,1063.597799,958.3835482,0.005925937074,-0.002616372491,0.008542309565,0.005851620654,426.6177926,-315.1532439,741.7710365,643.0298379,0.003091099857,-0.002950979947,0.006042079803,0.003999212072,1.001318026,0.3076977579
1,1,2,0,1012.256003,666.7969443,227.523859,499.4325366,695.6438632,-132.0392922,827.6831554,719.3106865,0.004136013791,-0.002621361114,0.006757374906,0.004459880602,1006.37108,-43.56394454,1049.935024,942.4973933,0.005781038048,-0.002657114873,0.008438152921,0.005758043954,399.4660039,-326.8339978,726.3000017,629.9666998,0.002974865664,-0.002947754673,0.005922620337,0.003921178054,0.9892701912,0.3009301303
1,1,3,0,1042.604461,630.1427297,237.7392049,503.0500041,693.0259097,-107.9065999,800.9325096,699.1108962,0.004109481652,-0.002437509468,0.006546991119,0.004339156578,1021.595364,-33.11307418,1054.708439,948.9827093,0.005857054772,-0.002635031061,0.008492085833,0.005807711587,404.4818797,-313.1771028,717.6589826,621.5473942,0.003020223818,-0.00283976226,0.005859986078,0.003874493344,0.9981396885,0.3243920543
1,1,4,0,991.1772671,689.3797607,226.1096358,495.2023344,699.7078511,-137.5699428,837.2777939,726.4926722,0.004138071414,-0.002687747127,0.006825818541,0.004498322887,994.9401036,-45.23414645,1040.17425,933.1747677,0.00571071086,-0.002636639658,0.008347350518,0.005693138752,399.7164356,-329.4552671,729.1717027,633.5992543,0.002946629099,-0.002990495052,0.005937124151,0.00393783888,0.9851395404,0.2876532724
1,1,5,0,974.1053497,662.4961932,226.7986207,488.2906101,659.2919036,-136.2322451,795.5241487,690.4747908,0.003915482573,-0.002551850207,0.00646733278,0.004264301766,949.9006071,-46.01098901,995.9115961,893.0586694,0.005452217236,-0.002530212221,0.007982429458,0.005441875106,377.0409166,-316.8982148,693.9391314,602.607649,0.002798656958,-0.002836228278,0.005634885236,0.003735816417,0.9581592799,0.2752831388
1,1,6,0,995.6517751,666.0627029,226.6033927,505.2810535,665.045497,-164.1594976,829.2049946,719.7594991,0.004056866116,-0.002727727263,0.006784593379,0.004473123649,982.5935313,-61.46967067,1044.063202,933.9076664,0.00569266522,-0.002713872132,0.008406537352,0.005715402267,376.4635155,-337.6729559,714.1364714,619.8080848,0.002881586584,-0.002954501504,0.005836088088,0.003864856848,0.9880892587,0.3032997013
1,1,7,0,986.5654851,674.1400178,229.3564843,498.1334444,675.4967429,-147.1375143,822.6342572,713.9434452,0.004047255411,-0.002666054611,0.006713310022,0.004425388333,974.9683352,-53.15051111,1028.118846,921.0124974,0.005621574681,-0.002638702175,0.008260276856,0.005625105632,384.1718798,-329.2575821,713.4294619,619.5520413,0.002879629302,-0.002935502753,0.005815132055,0.003854251681,0.9821612422,0.293466757
1,1,8,0,1019.031738,663.0337913,234.2672619,502.1565778,698.0564617,-126.3170551,824.3735169,716.9198038,0.004146311934,-0.002591301378,0.006737613312,0.004449403743,1011.527148,-41.31760409,1052.844752,945.363768,0.005811315204,-0.002661408558,0.008472723762,0.005782725504,402.4873458,-324.2924154,726.7797612,630.1160031,0.002996510559,-0.00293657527,0.00593308583,0.00392635947,0.9992701319,0.3124399808
1,1,9,0,1017.110545,654.6170651,230.5949171,508.5860449,678.5887914,-150.3091064,828.8978979,720.6938696,0.004121614057,-0.002668743063,0.006790357119,0.004483576023,1002.068658,-55.19834246,1057.267001,946.9543331,0.005797141699,-0.002727103956,0.008524245655,0.005802549575,386.5498614,-334.7906678,721.3405292,625.3308128,0.002954491829,-0.002947880403,0.005902372233,0.003904493606,0.998897639,0.3175103302
1,1,10,0,1058.143544,661.5813433,229.3639377,484.6270215,753.0959787,-57.61601751,810.7119962,707.5204187,0.004248295707,-0.002333817995,0.006582113703,0.004362716704,1081.133753,11.6671255,1069.466628,969.6419109,0.006062848304,-0.002505076594,0.008567924899,0.005906245974,463.6254966,-287.1537549,750.7792515,650.3175654,0.003218891985,-0.00286964207,0.006088534054,0.004031651651,0.9909925956,0.2962985378
1,1,11,0,1040.90492,662.8601761,233.5048034,489.8450772,733.4962892,-78.78022826,812.2765175,707.8754422,0.004199844105,-0.002408215855,0.00660805996,0.004373239636,1053.382254,-7.718050024,1061.100304,958.8806921,0.005956393058,-0.002552201702,0.008508594759,0.005845764777,438.7224813,-301.5825153,740.3049966,641.4673815,0.003121812534,-0.002893862476,0.006015675011,0.003981645772,0.9935241687,0.3016639745
1,1,12,0,1010.355637,669.3002771,237.8637794,490.1830956,709.0067371,-97.33384413,806.3405812,701.2726727,0.004099152031,-0.002462019855,0.006561171886,0.004333368367,1007.967844,-23.51100243,1031.478846,929.2351805,0.005735383672,-0.002537126007,0.008272509679,0.005665875235,414.3819398,-307.5493422,721.931282,626.1191829,0.002988676592,-0.002878922402,0.005867598994,0.003886038983,0.987669483,0.297050255
1,1,13,0,1006.758323,686.0481945,236.559328,495.1103461,716.5999022,-112.9373995,829.5373017,720.597069,0.004176040629,-0.00258712126,0.006763161889,0.004461303426,1012.721691,-32.33832054,1045.060011,939.7253014,0.005786178013,-0.002605776362,0.008391954376,0.005736681637,415.1319437,-319.1383634,734.2703071,637.3505971,0.003013968438,-0.002965327832,0.00597929627,0.003962296588,0.9987036083,0.3009710313
1,1,14,0,999.6379814,671.0715159,220.0203403,522.275899,665.335092,-205.9546067,871.2896986,755.9336696,0.004201073492,-0.002973659013,0.007174732506,0.004728379133,1002.002851,-85.64293492,1087.645786,968.8510795,0.005877349975,-0.002925371618,0.008802721592,0.005957925459,369.2741977,-367.0700562,736.3442539,639.1196149,0.002945753781,-0.00311015099,0.006055904771,0.004008398386,1.006422036,0.3211397691
1,1,15,0,1043.755327,655.2937109,227.9047668,511.3902815,708.0434949,-137.4059412,845.4494362,736.0606395,0.004264310808,-0.002668867121,0.006933177928,0.004583096932,1042.408719,-46.09399521,1088.502715,976.6937702,0.006009960048,-0.002772688449,0.008782648496,0.00598903362,406.5133765,-336.2322441,742.7456206,643.5590694,0.003081445129,-0.003002351859,0.006083796988,0.004022586341,1.011524422,0.3264941549
1,1,16,0,1030.852729,685.8050201,235.9246566,513.1478295,723.4511203,-140.6547014,864.1058217,750.9231167,0.004332428838,-0.002760640963,0.007093069801,0.004679813389,1044.69027,-47.05777947,1091.74805,978.8137269,0.006026167556,-0.002792273945,0.008818441501,0.006008165083,413.7112195,-341.0882165,754.7994359,654.6948782,0.003104422097,-0.003083837593,0.00618825969,0.004095460429,1.029347414,0.331392298
1,1,17,0,1025.601094,654.8306507,231.5156668,498.2049008,701.4234426,-114.1742889,815.5977315,709.9407171,0.004134014652,-0.002521364709,0.006655379361,0.00439923132,1016.524086,-34.55164826,1051.075734,945.3163676,0.005819913996,-0.002626166687,0.008446080683,0.005774524768,407.1291285,-317.9506139,725.0797424,628.4082724,0.003008236272,-0.002901732803,0.005909969075,0.003910349964,0.991234353,0.3068547512
1,1,18,0,1048.733943,652.9504247,224.4106887,515.3593408,706.1683903,-147.7029912,853.8713815,743.4699589,0.004293768633,-0.002718624014,0.007012392648,0.004635972027,1048.4664,-51.51134093,1099.977741,986.1404424,0.006061894823,-0.002822922432,0.008884817255,0.006053056356,403.5271935,-343.0505599,746.5777533,646.8281376,0.003093517584,-0.003030464979,0.006123982563,0.004048232959,1.014248818,0.3302507027
1,1,19,0,1011.92696,652.2754594,232.0175482,514.717451,661.1807989,-170.8958051,832.0766039,723.0271611,0.004090885024,-0.002741340455,0.006832225479,0.004508803465,995.9704954,-66.29094851,1062.261444,949.4497795,0.005796115591,-0.002786425193,0.008582540783,0.00582927685,373.2703604,-342.3497409,715.6201013,620.4183073,0.002912551007,-0.002956610917,0.005869161924,0.00388174356,1.0040709,0.325577721
1,1,20,0,981.8297378,652.6881227,229.4921346,493.9620442,652.050377,-142.8904137,794.9407907,690.3401088,0.00391525835,-0.002560863379,0.00647612173,0.004272171811,954.0404137,-52.46077791,1006.501192,902.1268841,0.005499078316,-0.002576469477,0.008075547793,0.005502629111,371.7997569,-320.1013593,691.9011162,600.3821942,0.002799967979,-0.002830264281,0.005630232261,0.00372934271,0.9654793146,0.2873850118
1,1,21,0,1014.41572,652.9080879,229.9069114,486.0716319,700.1562751,-93.00090182,793.157177,690.4864703,0.004045536014,-0.00239705969,0.006442595705,0.004259663077,1002.661677,-19.38113096,1022.042808,921.355949,0.005691298266,-0.002498597699,0.008189895965,0.005613155002,410.4356163,-303.3047864,713.7404026,618.6772939,0.002965165523,-0.002825802789,0.005790968312,0.003833805834,0.9702325623,0.2863566035
1,1,22,0,1022.095168,658.4571084,232.2675313,511.4421213,685.6245377,-151.1450798,836.7696175,727.5756145,0.004167315579,-0.002695266884,0.006862582462,0.004531206182,1011.904607,-55.36262843,1067.267235,955.8027786,0.005857595347,-0.002756262325,0.008613857671,0.005862504509,390.4418062,-337.5920438,728.03385,631.1165205,0.002986640397,-0.00297718631,0.005963826706,0.003944752139,1.00757905,0.3241164966
1,1,23,0,1020.720861,666.1085548,233.9495654,496.3017685,710.0705962,-109.2169989,819.2875951,712.7132273,0.004153958192,-0.002527472046,0.006681430239,0.004413664787,1018.539827,-31.00625853,1049.546085,944.3759995,0.005819914247,-0.002609940746,0.008429854993,0.005766295062,412.8113235,-316.5032479,729.3145714,632.3285097,0.003020115823,-0.002920671667,0.00594078749,0.003932492312,0.9942980698,0.3047493365
1,1,24,0,1027.873346,654.1524907,232.4977503,476.0332669,720.1245422,-58.81931263,778.9438548,679.0872394,0.004050368446,-0.002253338189,0.006303706635,0.004174626658,1028.808281,14.87470837,1013.933573,919.4540255,0.005750879262,-0.002362434928,0.008113314191,0.005593953718,442.287768,-278.3847154,720.6724834,624.3838117,0.003062484106,-0.002763173673,0.005825657779,0.003858992793,0.9672307636,0.2791820392
1,1,25,0,970.7596374,658.1438076,232.286826,487.3844968,652.7624205,-131.4435171,784.2059376,680.7726502,0.003868612135,-0.002504725042,0.006373337176,0.004203029188,941.2498264,-44.52611342,985.7759399,884.1915128,0.005400785175,-0.002500600717,0.007901385892,0.005387981446,374.1611804,-311.821841,685.9830214,595.5876852,0.00277205833,-0.002796646661,0.005568704991,0.003691450916,0.9582782657,0.2779680226
1,1,26,0,988.6813356,662.0932204,230.1030479,504.1863167,655.2405715,-163.5932324,818.833804,710.7361365,0.004000623088,-0.002696404634,0.006697027722,0.004415375808,969.9948482,-62.25610077,1032.250949,923.1361182,0.005622630023,-0.002687675778,0.008310305801,0.005648759573,370.7347032,-334.0167919,704.7514952,611.6666341,0.00284075416,-0.00291642852,0.00575718268,0.003812801994,0.9850696839,0.3030753205
1,1,27,0,993.9795458,680.9007921,231.4008285,494.0585544,696.1409778,-127.4161963,823.5571741,714.983884,0.004098308872,-0.002612754848,0.00671106372,0.004424981872,991.966968,-40.81961852,1032.786586,927.367467,0.005685177754,-0.002602579036,0.00828775679,0.005657533373,400.0957333,-322.2683041,722.3640374,627.2657791,0.002937879044,-0.002941502028,0.005879381072,0.003897391761,0.9853585138,0.2916824414
1,1,28,0,999.6980163,653.4874035,228.4711778,512.3143687,652.0492627,-177.7955972,829.8448599,720.6288532,0.004047911958,-0.002759551155,0.006807463112,0.004490272432,981.7756097,-70.2225913,1051.998201,939.5351392,0.005718572231,-0.002772416809,0.00849098904,0.005762895803,366.0812874,-344.0764431,710.1577305,615.9518223,0.00286727217,-0.002951518112,0.005818790282,0.003850070857,0.9936942869,0.3157922016
1,1,29,0,1014.038967,665.8566822,226.4410961,486.0908715,712.504278,-96.13744675,808.6417247,703.3861351,0.004110163358,-0.00245863384,0.006568797198,0.004339511692,1012.350206,-18.69495074,1031.045157,929.3496453,0.005741953333,-0.002519266562,0.008261219894,0.005661306534,416.9376019,-308.1036679,725.0412698,628.764933,0.003000180956,-0.002882623015,0.005882803971,0.003896232534,0.9733004934,0.2830008928
1,1,30,0,1022.142392,684.279659,223.6851968,505.4801008,718.3290426,-141.3676493,859.6966919,746.7451128,0.004286350326,-0.002749031202,0.007035381528,0.004640474293,1032.955802,-46.54061082,1079.496413,968.2356774,0.005943471633,-0.002747314901,0.008690786535,0.005924898188,410.4468269,-339.5136867,749.9605137,650.7626642,0.003065016218,-0.003064682165,0.006129698383,0.004059058482,1.005480358,0.3079530264
1,1,31,0,1058.877452,653.8352221,225.9379256,510.0773094,726.7490031,-122.3150792,849.0640823,740.0794407,0.004332027093,-0.002627138476,0.006959165569,0.004605323799,1064.284816,-37.11388443,1101.398701,990.0278487,0.00611241536,-0.002769343184,0.008881758544,0.006067684548,420.7049636,-332.7212001,753.4261637,652.655997,0.003154487302,-0.003013558778,0.006168046079,0.004077842158,1.014218914,0.3274709365
1,1,32,0,1009.510053,681.51666,232.1375703,506.120044,701.1115003,-145.1491375,846.2606378,734.8748233,0.00420176065,-0.002725830588,0.006927591239,0.004568242647,1010.932332,-50.58778776,1061.52012,951.1850707,0.005830730224,-0.002721738621,0.008552468845,0.005824624805,399.3633943,-336.4953175,735.8587117,638.6554848,0.002996794917,-0.003019709153,0.00601650407,0.003984699032,1.006765845,0.3126684689
1,1,33,0,1037.491842,675.0088439,230.8499942,501.9342321,732.7044999,-111.7168162,844.4213161,734.7248545,0.004294893912,-0.002606377427,0.00690127134,0.004559212962,1049.113394,-30.4882798,1079.601673,971.3066917,0.005997998769,-0.002687525621,0.00868552439,0.005939883498,425.4559771,-325.3883693,750.8443464,650.9311382,0.00311945632,-0.003009695754,0.006129152074,0.00405616004,1.009540669,0.31406868
1,1,34,0,1002.747159,659.1075707,231.2484851,492.930612,684.542493,-119.8205243,804.3630173,699.2200278,0.004033614897,-0.00251721216,0.006550827057,0.004324959671,988.640109,-37.94328642,1026.583395,922.6901905,0.005661554533,-0.002573498228,0.008235052761,0.005627095633,395.8022277,-315.1985444,711.0007721,616.6430438,0.002917948922,-0.002865864909,0.005783813831,0.003829833904,0.9773023584,0.2930958888
1,1,35,0,1006.970134,676.6065876,228.0125531,491.9580914,708.7262775,-114.9284846,823.6547621,715.6282865,0.004138423956,-0.002567704127,0.006706128083,0.004425029925,1008.308913,-32.31731018,1040.626224,935.9134976,0.005755767029,-0.002589923328,0.008345690358,0.005706400614,410.3407111,-318.5444452,728.8851563,632.5173517,0.002988697806,-0.002938716267,0.005927414073,0.003927253383,0.9834329067,0.2897345959
1,1,36,0,999.450149,681.1561741,232.9089321,510.6226299,680.161961,-166.2182426,846.3802036,734.4626792,0.004146278346,-0.002794098092,0.006940376438,0.004573897224,997.6410743,-61.99510403,1059.636178,947.3927827,0.005786503519,-0.00276381793,0.008550321449,0.005809649431,384.5638063,-342.9743133,727.5381196,631.6883319,0.002937196634,-0.003021385297,0.005958581931,0.003946930979,1.008373951,0.3165932124
1,1,37,0,1025.073132,679.6279237,233.2814345,503.0674146,721.5453747,-122.4637477,844.0091225,733.6952824,0.004255788121,-0.002645456425,0.006901244547,0.004555201303,1032.55678,-37.41905162,1069.975831,961.2293752,0.005920973071,-0.002691638825,0.008612611896,0.0058810992,416.5669387,-328.3090741,744.8760128,646.0561373,0.003071929788,-0.003011413409,0.006083343197,0.004027264772,1.009835754,0.3140345332
1,1,38,0,1007.355947,671.8747669,225.6690467,495.8997557,698.922417,-128.300451,827.2228679,718.6624292,0.004131002776,-0.002613740213,0.006744742989,0.004450188321,1004.900414,-40.70744186,1045.607856,939.1592275,0.00576046663,-0.002632218582,0.008392685212,0.005730821714,401.9019929,-324.7723348,726.6743277,630.5209992,0.002969898584,-0.002947911658,0.005917810242,0.003919780883,0.9839749114,0.2931729648
1,1,39,0,994.9764694,667.0228037,230.4967815,501.6840836,673.3917891,-149.1478276,822.5396167,714.2291237,0.004057581347,-0.002663696354,0.0067212777,0.00443273051,980.5553576,-54.69948126,1035.254839,927.1684364,0.005662591102,-0.002665285511,0.008327876613,0.005669248213,382.9894692,-330.9046993,713.8941685,619.5545725,0.002893330033,-0.00293325881,0.005826588843,0.003859063549,0.9873555625,0.3016751091
1,1,40,0,1015.391723,629.3943436,226.5226294,496.348291,664.0294089,-126.9971913,791.0266002,688.8737752,0.003975237965,-0.002473558685,0.00644879665,0.004265490834,984.6605339,-43.39912577,1028.05966,923.5380251,0.005658266821,-0.002595226966,0.008253493787,0.005636545527,383.2558942,-315.7001155,698.9560097,605.5608558,0.002888491138,-0.002803420614,0.005691911752,0.003764788779,0.968820486,0.2979306428
1,1,41,0,1013.427006,648.1876441,227.5750743,506.3029349,669.7680198,-151.4081995,821.1762192,714.0182067,0.004074790797,-0.002645962391,0.006720753188,0.004438203707,992.8761159,-56.21992151,1049.096037,939.6200594,0.005743962878,-0.002706447534,0.008450410412,0.005752523523,381.267709,-332.9967871,714.2644961,619.156443,0.002921215414,-0.002917785586,0.005839001,0.003862531134,0.9891304577,0.3109596927
1,1,42,0,1014.144185,672.8344516,226.9258648,497.2475017,706.7624944,-124.4515134,831.2140079,722.3558285,0.004168565602,-0.002612317921,0.006780883523,0.004475149628,1014.675582,-38.45486559,1053.130448,946.266196,0.005812959997,-0.002644511342,0.008457471339,0.005777034177,407.5792469,-324.849088,732.4283349,635.3766013,0.00300511068,-0.002962731954,0.005967842634,0.003952039525,0.9898635764,0.2978921245
1,1,43,0,1023.967087,670.4629424,231.2757816,487.0364544,726.1214047,-86.59790546,812.7193102,707.2421818,0.004161579691,-0.002443294639,0.00660487433,0.004365092591,1032.174766,-12.12563269,1044.300399,942.514477,0.005841069106,-0.002528730633,0.008369799739,0.005743167678,429.1852218,-305.2622622,734.4474839,636.802034,0.003060554259,-0.002901268983,0.005961823242,0.003947982488,0.9847208694,0.2909942353
1,1,44,0,993.9075617,641.1371287,226.4546313,479.674594,670.1932964,-99.68982786,769.8831243,669.8508123,0.003889057759,-0.002348697212,0.006237754971,0.004122806096,963.2759953,-18.61147469,981.88747,884.8367187,0.005459796229,-0.002399986455,0.007859782685,0.005385016804,391.9725552,-298.0787464,690.0513017,598.2356731,0.002844763861,-0.002739984962,0.005584748823,0.003698298537,0.9461571887,0.2697536489
1,1,45,0,1023.440656,635.4740207,231.4954318,497.1927673,679.9934358,-115.9869565,795.9803923,693.512103,0.004034384282,-0.002457523571,0.006491907853,0.00429551366,999.6084608,-37.02319081,1036.631652,932.1899973,0.005730580951,-0.002596665888,0.008327246839,0.005692560206,394.6976885,-313.3747183,708.0724069,613.4275213,0.002944216891,-0.002824368253,0.005768585143,0.003815474889,0.9801529259,0.3054233333
1,1,46,0,1023.225098,646.7491367,228.7683058,496.7997916,691.2571667,-116.6138181,807.8709848,703.3551137,0.004087225635,-0.002501017856,0.006588243492,0.004356013154,1008.177365,-36.21332511,1044.39069,939.2204517,0.005774693224,-0.002612347528,0.008387040752,0.005733870683,400.8523858,-316.6981902,717.550576,621.8055312,0.00297468112,-0.002870358931,0.00584504005,0.003867027595,0.9825181939,0.302172061
1,1,47,0,1011.602959,641.6790127,233.4428068,506.6615028,661.6501677,-148.3064527,809.9566204,704.5486094,0.004028201348,-0.002601756845,0.006629958193,0.004379950358,984.4767742,-55.79963928,1040.276413,931.7244439,0.005698172113,-0.002685322661,0.008383494774,0.0057068169,377.2424848,-328.7182531,705.9607379,611.8280108,0.002894996867,-0.002877205275,0.005772202142,0.00381759234,0.9908001088,0.316261486
1,1,48,0,1003.884881,677.2794894,230.3821343,513.8000683,678.4369078,-173.925483,852.3623908,739.7526773,0.004168239338,-0.002829217982,0.006997457319,0.004612262722,1002.950502,-66.07074666,1069.021249,955.2098794,0.005830047464,-0.002803606134,0.008633653598,0.005862414615,382.3135784,-348.0104172,730.3239956,633.9223304,0.00294856505,-0.003039683218,0.005988248268,0.003965036691,1.009921631,0.3199476258
1,1,49,0,1012.536098,654.0326209,226.8892033,505.0212788,675.931365,-148.8028283,824.7341933,716.933104,0.004094126602,-0.002652705279,0.006746831881,0.004454284982,995.938685,-54.24419248,1050.182877,940.9021549,0.005754370721,-0.002700875076,0.008455245797,0.00575788112,385.2215733,-332.7950266,718.0165999,622.5357462,0.002934180849,-0.002932769947,0.005866950796,0.003881951819,0.9893997961,0.3082423358
1,1,50,0,1038.436268,683.7876107,234.2885032,497.7294103,749.6061604,-93.55450665,843.1606671,733.726807,0.004325432962,-0.002555363594,0.006880796556,0.00454610924,1060.414651,-19.3938669,1079.808518,973.3676703,0.006030941976,-0.00264621523,0.008677157205,0.005946130568,438.4294203,-318.5534013,756.9828216,656.3614197,0.003157433353,-0.003012691631,0.006170124984,0.004084575525,1.01214429,0.3115065335
1,1,51,0,1007.597041,675.3012095,230.6625427,514.1446942,679.9783116,-171.5447119,851.5230235,739.1776766,0.004174163259,-0.002817246022,0.006991409281,0.004609026065,1006.222876,-64.92547772,1071.148354,957.3590654,0.005847190379,-0.002804775961,0.008651966341,0.005876331694,383.4950635,-347.3235304,730.8185939,634.2175779,0.002957048669,-0.003036008634,0.005993057303,0.003967407367,1.011177379,0.3217461402
1,1,52,0,1015.502219,660.3643488,231.109905,491.5438727,702.6547291,-105.1233982,807.7781273,702.7610318,0.004095591109,-0.002479704639,0.006575295747,0.004344334596,1009.012866,-27.89946593,1036.912332,933.6136021,0.005752419352,-0.00256371221,0.008316131562,0.005692569649,409.4247018,-311.4663412,720.891043,625.0119143,0.002983494509,-0.002877795252,0.005861289761,0.003880363413,0.9814737153,0.2946777973
1,1,53,0,1020.967192,638.9611455,230.5150187,501.6116032,675.3659539,-130.4846566,805.8506104,701.5951508,0.004051571754,-0.002531880795,0.006583452549,0.00435288724,997.2765097,-45.11490533,1042.391415,935.7578961,0.005740318824,-0.00264477658,0.008385095404,0.005721700302,389.0238093,-321.3775796,710.4013889,615.5290535,0.002937247508,-0.002859936297,0.005797183805,0.003834131795,0.9850457877,0.3096451101
1,1,54,0,1016.978412,655.3147807,229.4478165,511.0753168,671.9593632,-160.4493491,832.4087122,723.4526954,0.004114361728,-0.002711119619,0.006825481346,0.004504973204,1003.235966,-59.34377634,1062.579742,950.9778681,0.005815931129,-0.002757515422,0.008573446552,0.005831245232,381.9513017,-338.3255216,720.2768233,624.4605978,0.002941439568,-0.002957674048,0.005899113615,0.003902068975,1.001096818,0.3197736406
1,1,55,0,1022.372132,634.4581239,223.1697919,503.840469,668.6831286,-143.7069639,812.3900925,707.1803023,0.004057514305,-0.002584188973,0.006641703278,0.004391033101,996.6934339,-51.99792192,1048.691356,940.3783702,0.005753863089,-0.00268410785,0.00843797094,0.005751322268,382.094665,-328.4682592,710.5629242,615.6501874,0.002925252103,-0.002877369768,0.005802621872,0.003837144148,0.9799858125,0.3068057782
1,1,56,0,1062.103203,657.6756019,232.8674078,504.1376412,742.2547055,-95.70189893,837.9566044,731.012612,0.004334029786,-0.002519439433,0.006853469219,0.004539117242,1075.299976,-20.82979948,1096.129776,988.1214848,0.006131101708,-0.002694891537,0.008825993245,0.006047602415,436.5603224,-319.4931846,756.053507,654.8995426,0.003194500633,-0.002981988075,0.006176488709,0.00408445652,1.016429434,0.3264332711
1,1,57,0,991.8679811,651.40208,224.928404,493.4687575,661.9638598,-138.2727069,800.2365666,695.2310801,0.00396050946,-0.002557171346,0.006517680807,0.004301274437,968.1421401,-48.42428779,1016.566428,911.918743,0.005568399515,-0.002585346671,0.008153746186,0.005560695264,378.8691494,-320.4621629,699.3313123,606.6315679,0.002842766054,-0.002846490776,0.00568925683,0.003767443526,0.9646166195,0.2856405101
1,1,58,0,959.6058979,654.5143245,226.4685361,518.8099003,617.3956209,-212.6754401,830.0710611,719.8452658,0.003948187165,-0.002877782978,0.006825970143,0.004497595319,938.6556796,-99.03050586,1037.686185,921.8037326,0.005542848138,-0.002849421861,0.00839227,0.005664714665,340.7605284,-360.3877774,701.1483058,608.8243781,0.002769408833,-0.00298949942,0.005758908254,0.003813637265,0.9840533999,0.311734649
1,1,59,0,1023.828302,654.3588079,229.8123357,509.069569,685.6125851,-146.6195124,832.2320974,723.8563655,0.004154350935,-0.002664507574,0.006818858509,0.004503853126,1011.828903,-52.72787015,1064.556773,953.9665808,0.005847777793,-0.002736173329,0.008583951122,0.005846126686,391.3627704,-334.8471777,726.209948,629.453262,0.002984463834,-0.002958776379,0.005943240214,0.003930987804,1.001502975,0.3193761485
1,1,60,0,1014.883606,663.2136394,232.3624258,511.4096353,677.4282012,-159.0424052,836.4706065,726.7441492,0.004134505335,-0.002725757529,0.006860262864,0.004526257194,1005.430228,-58.30812939,1063.738357,952.0277095,0.005826445834,-0.002758891176,0.00858533701,0.005839310219,386.7965769,-339.5923295,726.3889064,629.9086528,0.002964665221,-0.002985741717,0.005950406938,0.003937028114,1.006806986,0.321984651
1,1,61,0,1043.224979,666.4474344,230.8832401,497.9756704,736.0323814,-96.05250852,832.08489,724.8010779,0.004273501908,-0.00251640395,0.006789905859,0.004490690237,1054.379423,-21.83739377,1076.216817,970.0734355,0.00600408857,-0.002643023402,0.008647111972,0.005925225563,430.7491557,-317.1101187,747.8592744,648.0978257,0.003129954126,-0.002965523655,0.00609547778,0.004033073112,1.003405707,0.3107289602
1,1,62,0,1042.958763,667.1781086,226.7950469,476.6557826,748.5148566,-52.82032412,801.3351807,698.5957324,0.004184988681,-0.002301694758,0.006486683439,0.004295569563,1063.188003,22.47318431,1040.714819,944.8895692,0.005925913082,-0.002401087897,0.008327000979,0.00574835274,462.5961734,-281.1896659,743.7858393,644.4364031,0.003173419695,-0.002840438447,0.006013858142,0.003984287646,0.9758749447,0.279202559
1,1,63,0,1021.784977,650.5270112,227.7536022,488.1778766,703.6170727,-94.82685588,798.4439286,695.3613146,0.004077721047,-0.002412684788,0.006490405835,0.004292827975,1012.009303,-20.97602572,1032.985329,931.1678071,0.005750180846,-0.00252949449,0.008279675336,0.005674339987,412.2557311,-305.951763,718.2074942,622.4296354,0.002990031303,-0.002841532584,0.005831563887,0.003859733762,0.9728622073,0.2894425979
1,1,64,0,1028.718577,652.1747257,241.3168564,481.8060082,714.7805931,-63.16736903,777.9479621,678.3752739,0.004046124424,-0.002263655266,0.00630977969,0.004179102795,1026.213106,3.818006578,1022.395099,925.6082719,0.00577023696,-0.002419980256,0.008190217215,0.00563755895,436.8145947,-280.5517064,717.3663011,621.469427,0.003050875766,-0.002761217172,0.005812092938,0.003848814434,0.9807059302,0.2946394914
1,1,65,0,1027.91767,658.3893964,222.0496026,497.5604769,706.9130831,-120.2402289,827.153312,719.7075787,0.004175444262,-0.002572049387,0.006747493649,0.004458542752,1024.954612,-36.08998864,1061.0446,954.1770664,0.005867239432,-0.002652012713,0.008519252145,0.005824203046,408.9882836,-323.4630417,732.4513253,634.896891,0.003027761823,-0.002940142495,0.005967904318,0.00394920724,0.9852412581,0.2984770665
1,1,66,0,1024.894931,659.5346112,231.6739164,509.6337996,692.3704518,-144.4479368,836.8183886,727.7369732,0.004182746867,-0.0026755545,0.006858301368,0.00452899026,1016.943208,-51.24538683,1068.188595,957.3728992,0.005874265088,-0.002741590091,0.008615855179,0.005868683188,395.3774535,-335.1645513,730.5420048,633.2677541,0.003004095537,-0.002976186397,0.005980281934,0.00395583006,1.006626065,0.3219318005
