V,T5,TA,TB,SEQV_B1,EPTOEQV_B1,SEQV_D,EPTOEQV_D,DOF_27387,DOF_88479
1008.998092,645.1630775,227.1390273,507.112112,711.0078156,0.004420946,935.7367981,0.005730003,0.986460572,0.31050443
1025.154322,657.5852254,229.0280997,513.4927257,731.114918,0.004556599,962.3919984,0.005905486,1.00806545,0.324886934
1044.46745,657.7335057,233.2312492,504.4080538,725.2277548,0.004503944,969.4304825,0.005933745,1.009387596,0.321964863
1018.323427,676.3530992,225.8289444,491.4153562,720.1400704,0.004451719,946.8538938,0.005772354,0.985632258,0.290365939
1004.285691,650.7141535,228.8045247,499.8466531,703.9239708,0.004365136,926.0856331,0.005658887,0.980015923,0.300808106
1019.975025,681.087783,225.3446217,493.3685423,727.2082638,0.004498711,954.2096409,0.00581871,0.990415465,0.29285356
1009.247052,665.4453583,233.5712122,503.5400068,717.8692624,0.004457951,939.1413477,0.00574682,0.997318751,0.310857556
1009.059808,666.0768684,234.9262964,497.4602202,709.5099044,0.004396029,933.5796126,0.005702663,0.99158884,0.303866761
1038.963141,655.4634041,233.1434936,506.2419668,723.9205464,0.004499008,964.268238,0.005905388,1.008020991,0.322822398
1006.415764,664.3048422,228.7381148,499.2557589,714.259037,0.004428409,934.9623715,0.005712097,0.986487443,0.300176262
1061.540997,654.2324777,237.101361,508.6046265,730.850576,0.004545518,986.5830016,0.00604796,1.023504898,0.336151094
997.4055662,655.0264011,229.7174882,499.6544404,704.0595818,0.004365964,921.4665102,0.005630625,0.979725078,0.299312775
1027.088327,655.518505,225.4821816,510.3949869,730.8873126,0.004549749,961.1535268,0.005891034,1.001289486,0.318262511
1000.787793,660.4928934,227.4476291,496.2340316,706.6581171,0.004376411,926.2276176,0.005653062,0.977788613,0.293617295
991.4606347,663.9239537,226.6661662,487.5674682,696.1589899,0.004297769,908.095726,0.005532954,0.964914518,0.278906765
1020.033153,692.8969316,230.8611066,495.4182814,735.1993916,0.004551947,959.8800044,0.005858325,1.003018486,0.299949199
1070.273831,686.3640564,226.9145979,494.3691985,745.9928536,0.004616421,1011.067641,0.006167393,1.017188116,0.309907877
1043.992027,648.2990397,231.2570209,507.7102745,723.6971461,0.004499794,967.765015,0.005928806,1.006943624,0.324776405
1065.317199,663.1747029,221.5498412,484.8927064,717.4101699,0.004423812,980.4988222,0.005971267,0.988850512,0.292209303
1028.553648,624.2759733,224.9645521,498.4854003,693.5528627,0.004297416,935.5279927,0.005712948,0.973200667,0.30329168
1030.766429,640.7686305,217.8875342,505.9011258,720.8877935,0.004479448,956.1123193,0.005849407,0.984497885,0.307280033
1031.113395,658.8384743,237.505751,487.8801772,696.05989,0.00429732,942.4824508,0.005744768,0.988571184,0.299845192
1030.5988,652.7238159,242.5932039,486.9521838,685.498172,0.00423078,935.478917,0.005702164,0.988835625,0.30311845
1010.401378,672.5675536,225.2274237,503.5299357,729.7414171,0.004531706,948.4573674,0.005800904,0.994044801,0.303706803
1029.747192,644.5468573,231.8916599,502.9795739,709.4143054,0.004403511,947.4582959,0.005796181,0.994116094,0.315011112
1033.587437,651.8439321,229.0186501,487.1859757,697.5334654,0.004304841,942.7230893,0.0057442,0.978411678,0.29252818
990.1465097,672.4119797,226.9568245,484.7348784,698.88522,0.00431026,906.4947259,0.005520978,0.965361232,0.2748528
1041.346885,653.411156,225.2159419,502.4080085,724.3600762,0.004495078,966.2076717,0.005907521,0.996877055,0.31154501
977.0015369,646.8787363,222.303739,504.8904314,705.4576612,0.004384121,913.3964338,0.005587716,0.967584976,0.294548421
973.4024681,691.4966184,231.1572267,510.0670742,738.9116524,0.004601926,934.0062176,0.005725939,1.000536865,0.306873028
1036.692707,638.6771688,231.8856557,489.2673844,689.3102141,0.004257063,940.5923907,0.005733449,0.978418498,0.298967005
1045.287957,655.5888405,228.739121,495.8007941,716.0853166,0.004432983,966.3781615,0.00589799,0.994894326,0.306895348
1036.297599,699.2399911,229.4867484,516.657441,772.8056285,0.004822571,998.3169316,0.006132124,1.036577505,0.33151333
1008.745732,647.9334707,225.0807355,513.331624,723.2827524,0.004508132,947.1302252,0.005810124,0.993163748,0.316869657
1018.979395,661.7424002,232.6337439,504.049753,719.5242064,0.004468708,947.1409879,0.005796373,0.999445392,0.313554788
1051.900368,643.6337823,234.3427991,513.0677578,727.5638729,0.004532675,976.9306172,0.005995913,1.017177276,0.337135468
1053.179795,687.2771332,229.3848427,487.4251476,730.0745834,0.004506908,983.4590113,0.00599285,1.00415439,0.297822714
1001.087719,666.2171383,233.2025422,491.8432266,701.4399104,0.004337141,922.4353603,0.0056249,0.980325294,0.292688049
999.5811172,631.4658717,234.4064194,499.8116349,683.7776787,0.004240037,908.3996335,0.005552596,0.973910223,0.304879332
1011.485079,662.1755616,235.778672,505.468089,716.7601835,0.004454186,940.0420259,0.005756492,1.00089913,0.316126144
1002.115354,668.6699241,226.2240063,497.7515618,716.3002697,0.004438742,933.6346395,0.005700501,0.982905907,0.294715131
1026.318944,659.622434,233.6974648,514.7896969,731.960176,0.00456414,963.5733373,0.005916761,1.015085465,0.331034604
1032.281834,663.0072571,240.2783898,499.6845398,713.6329694,0.004424687,953.1214477,0.005827962,1.007225668,0.318259473
1021.337823,677.2345575,234.2468572,493.54007,718.1574043,0.004443058,949.6886623,0.005793907,0.996830886,0.301206044
992.1682454,642.2766036,232.1522208,507.6611958,700.3130663,0.004356015,919.4400578,0.005632819,0.983117486,0.311045371
1042.484673,657.7976227,225.9562352,521.9796535,750.560495,0.004692325,990.7173861,0.006094082,1.022877053,0.338396245
1006.739394,666.8138192,230.7075799,494.4928814,708.9056073,0.004387453,932.1233598,0.005687131,0.983916632,0.295592237
1017.998394,641.873973,230.4002323,501.9182725,703.2473556,0.00436378,934.8522838,0.005716652,0.985400178,0.30903583
1006.68728,662.1582017,230.8953446,534.8233105,758.506517,0.00476684,983.047738,0.006072688,1.029438782,0.349156745
1007.816776,663.4686408,226.041222,512.8998064,732.7230414,0.004566475,952.7198185,0.005843987,1.000309348,0.316429413
1021.299994,650.4051635,232.0296377,524.0860265,738.6789416,0.004622575,970.7370127,0.0059772,1.018225129,0.340619659
1006.283242,650.3895225,229.1077833,495.4478756,698.4926506,0.004324244,924.338127,0.005640752,0.975830861,0.295813692
1003.566598,650.9582482,227.7462066,506.2262504,711.1154252,0.004420429,932.8702088,0.005711101,0.986373062,0.308171177
1021.899866,673.1070941,229.1924034,499.623642,726.4124433,0.004504097,954.0897356,0.005829833,0.997912977,0.305159966
1004.98568,657.045192,229.106033,491.5116891,698.2245188,0.004316399,922.1713526,0.00562241,0.973829612,0.290071268
1014.570804,654.4097182,223.6885147,499.7750033,713.7310204,0.004425521,940.2801072,0.005743766,0.981664666,0.299112516
1023.672169,640.9178166,223.9070128,493.1310199,698.0490108,0.004317057,935.5219816,0.005704297,0.971742154,0.293504599
1036.138358,668.4519083,234.8263143,476.8949684,691.444736,0.004252328,936.7229093,0.005700194,0.980377308,0.284234398
1022.46274,651.4565146,235.7306701,499.0543326,704.1929428,0.004365074,938.8473798,0.005737939,0.992945307,0.310886451
1027.354457,672.4466333,232.3142235,500.1254548,725.9407636,0.004501907,957.7202758,0.005854033,1.003145269,0.310109478
1046.751584,667.9775105,242.1557692,509.1594751,732.689336,0.00455864,977.1870957,0.005993168,1.028628704,0.33678048
1007.637692,661.1153878,231.8117489,489.2112751,697.3346929,0.004307279,922.8067452,0.005624867,0.976426963,0.289980948
965.2770936,630.3352955,229.0705145,509.7487141,691.068456,0.004302759,899.339776,0.00551214,0.966674036,0.304167031
1055.482806,655.9396971,225.3071251,506.6025645,736.5225614,0.00457737,985.1620989,0.006031223,1.009140249,0.321233019
1045.113209,655.8989595,224.3118034,500.3634769,725.6399168,0.004499521,970.5911876,0.005930337,0.996547632,0.309085754
1008.159458,667.3790033,236.4097732,494.5692324,705.538679,0.004366795,930.4249428,0.005678897,0.98971861,0.301038753
1025.364894,658.6560458,229.0054072,491.24167,705.9980355,0.004363566,942.8262169,0.005748208,0.982731777,0.295313366
1016.960079,660.2000524,231.6876002,500.0116224,713.2596232,0.004423106,941.5208341,0.005754546,0.992352977,0.306809078
995.6165169,636.1731218,230.1321332,508.6379424,700.1473946,0.004356451,921.6929123,0.005647628,0.981123979,0.311697298
1017.604976,656.2059388,224.1989797,515.399785,734.9852303,0.004584378,961.4296299,0.0059013,1.002369675,0.321110624
1022.399765,667.5842641,230.7517067,489.1666613,707.660109,0.0043708,942.1691129,0.005742752,0.984718382,0.292986794
1016.544524,622.3911028,226.4269998,499.7899047,688.7535337,0.004270107,923.4304459,0.005641768,0.970008206,0.302917076
1016.400643,659.1567877,233.7034598,498.1937057,708.4855444,0.004390545,937.8898611,0.005729877,0.991229618,0.30602469
996.5573659,659.5913094,228.7608662,526.0507668,744.4334302,0.004663132,962.0087394,0.00592585,1.011736447,0.333089558
994.1035782,669.7940257,224.7288379,510.9379395,732.7272622,0.004563634,943.6992062,0.005784692,0.994226801,0.308688621
1076.004205,659.3182639,233.484019,503.8629061,735.445917,0.004566247,1004.200961,0.006145806,1.023585416,0.330682337
1037.953259,642.9797628,227.5189824,507.7399003,720.6041462,0.004480655,961.0560187,0.005886396,0.99872586,0.319946743
1003.465812,671.0195247,237.3377989,508.2719763,723.094452,0.00449877,939.5857089,0.005759163,1.006366448,0.318804372
1052.50905,655.3550825,228.5865909,490.6073772,710.610431,0.00439093,969.3887436,0.00590967,0.991808151,0.302018308
1005.677149,649.4953082,234.6421322,501.0550846,700.5136563,0.004345954,924.4749123,0.005653119,0.986413165,0.307934399
976.3496375,638.7633654,228.0037787,486.2680917,669.3281946,0.004130131,878.1006882,0.005349314,0.946707462,0.274923543
1044.52178,655.4966034,226.5451053,491.4238086,711.3995544,0.00439702,962.8522359,0.005870124,0.987642685,0.299043606
1033.385814,651.4730172,228.1808118,500.6276713,715.7191808,0.004438728,954.614003,0.005834483,0.992981501,0.309497544
1024.522844,653.6638194,237.9499457,512.6812114,721.8502264,0.004497541,954.0159661,0.005855779,1.012818862,0.33169687
1035.708701,662.9113621,222.7275912,518.2958216,749.682084,0.004680573,983.9623905,0.00604449,1.015289955,0.328646983
1028.657276,650.5745568,235.5370662,520.4404753,731.3236329,0.004569845,968.1893053,0.005956098,1.020178129,0.341073251
1009.819733,658.1653798,225.7465647,499.3582065,712.9959776,0.004420505,936.4849918,0.005720553,0.982653568,0.29887247
1006.663248,673.8324543,220.9363973,509.0481468,738.4400909,0.004595462,954.5340681,0.005846414,0.99593251,0.306287999
986.0096285,653.3091146,224.5181825,482.776704,681.8532891,0.004201877,889.1372955,0.005413286,0.95054291,0.269684991
1032.963502,681.1436028,229.1583566,494.8952093,730.6591799,0.004522386,967.1916946,0.005901411,1.000892311,0.301798792
1015.986176,641.291049,227.7326144,502.8939122,705.4377555,0.004379008,934.8994595,0.005717718,0.983166191,0.307467818
1019.161673,674.8727659,221.3986619,503.19611,737.1757785,0.004576967,959.5544577,0.005866854,0.995244359,0.302405982
1029.191422,653.5675535,234.753012,497.2009333,706.5531419,0.004376544,945.9958285,0.005778065,0.993776629,0.309406279
1035.288558,652.7777075,221.7239786,500.3910501,721.7335487,0.004475502,960.3044629,0.005866566,0.988763264,0.304191417
1034.157467,656.1643793,227.9858043,514.1796969,736.7376241,0.004592515,970.9713983,0.005959036,1.011142159,0.327500276
999.3135123,665.5031283,230.0927119,498.0598597,710.4121579,0.004402835,927.4296238,0.005664452,0.983861827,0.2977539
1009.214341,652.1220791,231.3463192,497.2175888,701.3046113,0.0043445,927.9846212,0.005666833,0.981799852,0.300855184
1018.954055,623.4097365,237.3172805,488.7329318,667.7146061,0.004122771,910.174329,0.005548388,0.967844878,0.298344423
996.0815898,645.3398601,220.0878134,509.5765265,716.9367949,0.00446253,934.1867597,0.005722383,0.978214548,0.304141547
1037.776213,646.9093483,223.8063233,507.561617,725.9669528,0.00451373,964.6806517,0.005906956,0.997133214,0.316339462
1015.683462,677.6048338,233.6922916,490.694488,713.4510715,0.004409429,941.4599633,0.005740183,0.99084393,0.295350202
1032.624984,671.2077973,234.1865461,507.3428676,734.2992208,0.004565884,967.412247,0.005927007,1.014870948,0.322965347
975.0576711,650.678678,229.29905,499.4124776,692.5401015,0.004294927,902.2441443,0.005512564,0.968003524,0.292647659
985.4597098,647.6775214,233.0686615,518.7355211,719.0755951,0.004492087,933.664747,0.005739769,0.996759536,0.324636229
1050.058708,673.5580622,230.430319,506.4700334,743.9197902,0.004623703,986.8951492,0.006043467,1.019222759,0.323437441
990.9160511,676.6962719,225.3546411,502.736888,724.0274922,0.004495639,933.186063,0.005706113,0.987138484,0.297243532
1037.3058,641.1093259,233.7500646,495.4880149,698.3788957,0.004322748,946.8651156,0.005780032,0.988606468,0.308922387
1005.067287,660.6135178,232.579481,507.4595794,718.3734905,0.004467767,937.4851619,0.005743206,0.997060387,0.314205833
1056.654031,657.1377244,227.9100983,491.6109744,715.089822,0.004420197,976.2763828,0.005952432,0.995047548,0.30392454
1010.688061,658.9588157,223.1282,480.2111174,691.6573365,0.004257849,913.5637437,0.005559835,0.95933521,0.271875172
1013.841804,671.6601445,225.1488799,477.075892,696.6428524,0.004284257,918.5233825,0.005587861,0.964701119,0.269997747
1037.578138,679.2784436,234.5915301,497.4409247,729.2967416,0.004518112,969.5376067,0.005922309,1.009563324,0.311270074
1014.917261,661.9585927,228.5794425,521.9613823,745.2015381,0.004659998,970.190811,0.005968681,1.01538404,0.332672709
1017.70613,668.4333974,226.9648137,499.9315168,723.3939313,0.004485897,949.1372997,0.005799318,0.992430149,0.302599621
1021.231134,672.6461251,232.3890045,497.782887,721.1029999,0.004468173,950.2113948,0.005803995,0.997978134,0.305316264
1043.206497,660.2800146,228.6150174,478.6881175,694.6786157,0.004274468,943.9985885,0.005744918,0.976510786,0.283613105
997.6930795,663.5636162,230.8218233,492.1799781,700.4306103,0.004331451,919.5120542,0.005606954,0.976062976,0.290214526
1004.230108,658.8169447,225.8993537,518.4936474,738.3501885,0.004611551,956.6925858,0.005878391,1.003094844,0.322866786
1051.294549,652.1404622,231.3381154,509.0339484,730.805413,0.004546104,978.1339092,0.005994808,1.013520971,0.328635192
1051.390234,650.5476829,222.5091667,499.2382422,723.7366951,0.004485562,974.1318486,0.005949305,0.993983455,0.308048343
1025.096301,674.9052592,226.3471522,498.986537,730.2191932,0.00452653,959.103104,0.005858334,0.996985078,0.302728313
1005.892298,669.1206812,237.6967331,478.0513472,683.5691775,0.004205767,907.072174,0.005520979,0.971585773,0.279646783
1026.990853,667.246604,228.2037786,494.384767,717.7729605,0.004441617,953.3627407,0.005815658,0.990406629,0.298991755
1011.667456,670.6175072,225.5227086,499.4558106,723.6123475,0.004486659,945.1216904,0.005773424,0.989176728,0.298977723
1041.321617,644.7318614,231.7977977,497.3945941,706.4212997,0.004375515,954.9241662,0.005831943,0.99256118,0.310810141
1027.228583,655.7582428,218.6112522,519.659072,748.4365954,0.004675542,978.4553973,0.006011667,1.006501653,0.324691906
989.1238349,635.4192709,226.7238325,506.642048,697.9922135,0.004339958,916.0557352,0.005608493,0.97290727,0.304292397
1016.321804,662.9775637,231.9650196,505.5777134,722.0976052,0.004487368,947.0926088,0.005798544,1.000123203,0.314226486
1032.658783,665.8776097,230.4959281,515.11509,742.7174817,0.004631672,974.6383588,0.005984169,1.018295996,0.330256237
1035.320104,658.4973071,231.3673468,503.6449398,723.0670525,0.004489478,961.053116,0.005880391,1.003306391,0.316644194
982.4542766,644.3734502,230.9261334,508.2761425,701.9742841,0.004367768,915.0882626,0.005606786,0.979816999,0.30807024
1042.886898,662.7053299,224.4370083,504.9675729,735.6730154,0.004569765,975.3301011,0.005967696,1.004200683,0.314457661
994.1706818,643.1152867,224.0977572,487.3614471,682.4921509,0.004212597,899.8478027,0.005482108,0.954020805,0.277825405
1059.138875,656.091569,234.4718528,493.9689417,712.9951078,0.004411204,978.1454648,0.005968608,1.003926014,0.313453837
1061.870888,645.1319,230.2616428,513.6077866,736.1248241,0.004586601,990.0713728,0.006076115,1.019315291,0.337105674
1002.403178,646.0042109,228.2856125,500.5451508,701.1008352,0.004348759,922.6755633,0.005639065,0.977431804,0.300895443
1011.097735,662.837966,230.6319698,513.3757818,729.5691186,0.004547452,952.7026189,0.005846357,1.005862093,0.322026972
1021.569197,655.7241157,223.0604058,488.9442036,703.9465105,0.004347105,936.0494929,0.005703934,0.972242517,0.286312747
1004.002051,687.2091507,229.9451498,522.2181246,761.2971875,0.004762067,973.9613036,0.005992843,1.02420987,0.330427475
1015.999837,652.3058952,232.8402217,493.8083964,698.2833118,0.004320139,931.2863485,0.005681552,0.98201765,0.29952958
1041.46921,662.3808083,227.0455515,498.7631742,725.2850169,0.004494921,968.2256032,0.005913969,0.998425449,0.308068925
1036.026875,650.2783083,227.238802,492.0377144,705.1658275,0.004359299,951.0477989,0.005798726,0.982823187,0.298136908
1022.016385,636.4112409,221.7648478,494.7130039,697.6337724,0.004316963,934.722996,0.00570039,0.969033798,0.293445311
1025.660745,635.6918047,230.2134547,479.8932053,671.9980437,0.004136203,913.1663177,0.005558371,0.960212804,0.282181893
988.2615477,667.5619736,226.742582,498.5466876,711.5054132,0.004410823,920.9832079,0.00562475,0.978055727,0.292420501
1032.525798,701.1346863,228.1413242,495.1382719,747.7171265,0.004628806,978.9915381,0.005973518,1.009662851,0.300561151
1039.805005,657.525178,230.2921617,496.8197125,715.8787878,0.004433412,960.9250844,0.005867044,0.995912067,0.307944914
997.4802224,650.9730408,227.6739625,499.1359993,701.8972888,0.004351613,920.0496175,0.005620383,0.975549204,0.29700123
989.7713197,659.0614084,228.245656,498.652174,704.3347139,0.004366354,917.126909,0.005601881,0.976077522,0.294499921
1004.832111,649.7524378,226.2074788,512.5436564,721.4777096,0.004495705,943.2529279,0.005785326,0.992418891,0.315654056
994.805697,653.9087796,233.9297269,493.0667209,690.7942853,0.004273219,911.340458,0.00555884,0.974027204,0.293547147
988.0777727,687.7380064,223.6314961,479.1986171,706.7582416,0.004350214,905.8723448,0.005512234,0.962816487,0.263926227
1012.794427,662.930475,228.5651726,498.177149,714.0530364,0.00442512,939.397412,0.005737268,0.987101635,0.30042359
996.3942994,675.0429279,230.3135684,514.4037495,737.6087503,0.004600126,949.6633148,0.005829414,1.006438424,0.318675324
1007.893108,647.9882656,231.3743428,488.7830119,687.1171933,0.004243235,915.2795714,0.005578547,0.969556952,0.289481975
1001.58439,668.0989719,223.1836159,491.8748508,710.5257535,0.004393254,927.9160264,0.005656761,0.973135699,0.284304214
1036.535858,673.9351803,230.6254784,511.5901394,745.8110899,0.004644767,978.6890798,0.006002617,1.019711633,0.326547723
1034.76992,656.302977,224.6583344,506.7751333,730.2370533,0.004539206,965.7311494,0.00591227,1.000013627,0.314898684
1038.528252,642.9253269,234.6398991,514.9602735,724.3327803,0.004516229,965.6963406,0.005930464,1.013567121,0.336074389
1048.081834,654.1738128,224.9392276,506.4953857,732.6362562,0.004553203,976.8202564,0.005979793,1.004656856,0.3186665
1019.52875,662.5728744,230.5438425,499.2861073,715.9575359,0.004438595,945.2633763,0.005775762,0.992721852,0.30550695
1027.657331,661.8071167,225.2014212,506.8658138,731.7215242,0.004548918,961.762726,0.005888314,1.000113986,0.313296488
1005.428289,658.8837944,229.2323127,513.205982,726.5480408,0.004528557,947.2323683,0.00581198,1.00026172,0.319091089
1029.400819,656.1302306,221.9507853,516.1436783,740.6926258,0.004620799,972.7487514,0.005971356,1.006279725,0.323508197
1030.471111,663.3773218,228.0002816,519.461113,746.0701163,0.004660348,978.7862074,0.006016748,1.01914234,0.333261796
1059.459211,684.9238145,234.1797852,511.6665378,759.559799,0.004730122,1005.71688,0.006169963,1.038035467,0.336164691
1004.091915,677.8244425,231.200859,486.1536303,706.2300446,0.004357709,924.6398637,0.005633426,0.978767881,0.2839859
1004.441563,679.7929374,228.8436311,505.4090367,733.2715172,0.004557207,946.6903828,0.005794674,1.000204937,0.307462355
1001.56669,651.9492366,228.9896499,518.4159433,729.9817345,0.004559172,949.4224142,0.005834657,1.001366925,0.324925264
998.0273433,653.3815643,225.6348168,499.2232408,705.2161995,0.004372372,923.1459586,0.005638762,0.97529658,0.295456164
1006.439458,630.870783,233.1361233,497.5468908,683.605764,0.004235127,913.1838327,0.005577579,0.972729868,0.302673706
1043.536196,651.8042005,230.8447221,501.8541008,719.064303,0.004461294,964.4887049,0.005898039,1.00118748,0.316350778
1026.629189,673.2991725,230.1787992,509.9695649,740.3677648,0.004608351,967.5193109,0.005930974,1.012912413,0.32116629
1029.427067,642.3502501,230.5141155,501.2017845,706.444192,0.004382112,945.2144482,0.005778835,0.989708165,0.311406718
1012.956177,651.5979107,227.85667,486.8143746,691.7795707,0.004268813,920.4362576,0.005607803,0.968173615,0.285225831
995.7443292,673.2149922,240.4205204,485.7675238,692.2925966,0.004271358,910.1301487,0.005546186,0.980505953,0.289273015
1038.360336,684.7490837,229.7391602,506.0251219,748.5444186,0.004652204,981.1748325,0.006007323,1.018344301,0.318537309
1031.409781,651.1054414,232.3448233,501.3639157,712.4804723,0.004419959,950.8687891,0.005814349,0.996364221,0.313543859
1030.343655,661.0038966,229.0547779,503.8973493,725.3161762,0.004504017,959.2292471,0.005868852,1.000678999,0.313464553
995.677688,671.9069041,218.1879589,491.1032261,714.3188216,0.004415615,925.1934098,0.005638669,0.967605798,0.277440331
1040.769282,670.1477309,226.5527465,515.1661418,751.6870939,0.004687469,986.5440853,0.006055951,1.020440997,0.329069209
1003.77063,657.9874831,227.5490273,497.8290684,707.6269373,0.004384901,928.695406,0.005670923,0.979787532,0.296709512
989.0432136,668.9819985,233.1305355,505.7933926,715.8354383,0.004449873,926.8621362,0.005675389,0.992911599,0.30778926
1019.831321,645.5598426,228.4914485,490.8177889,693.9852946,0.004288503,929.5827533,0.005666982,0.973383317,0.293119036
1010.962748,656.319225,226.0877324,495.7109128,707.0930357,0.004377852,933.7523778,0.005697628,0.978328395,0.294723414
987.0525043,670.8605079,226.4226638,490.9800321,704.6868295,0.004356206,913.5862465,0.005569154,0.970095788,0.281769576
999.1004625,658.1762215,227.7169593,500.4243813,709.509076,0.004401006,926.418444,0.00566154,0.98110188,0.298987834
985.8671041,654.4880848,215.5786612,502.1271584,713.3675761,0.004428263,924.1980586,0.005646762,0.966027502,0.287482832
1004.260746,667.1554721,227.9452737,500.7458397,718.3511104,0.00445639,936.131949,0.005721567,0.987998728,0.300787536
990.374739,629.6472801,225.3635064,511.1345243,703.2474453,0.0043801,921.3304219,0.0056481,0.974873571,0.309612153
1005.205406,662.5865416,237.9859709,511.9646734,719.4546572,0.004482241,941.307705,0.005776476,1.008066853,0.32507679
1055.171944,671.5772756,228.8948665,491.919769,725.2200572,0.004483701,983.0331809,0.005994059,1.002342722,0.304336168
1018.575548,650.4942833,232.1862412,493.6514147,698.0848569,0.00431855,933.0822003,0.005691995,0.981524052,0.299530295
1016.99824,654.6332142,226.0293047,491.456848,702.5005083,0.00434235,933.4584527,0.005690729,0.975106712,0.290822918
1001.53043,657.9408904,233.5251219,498.5101827,703.1922929,0.004358661,923.7912565,0.005644169,0.984684898,0.302165924
1053.471919,677.8852861,231.3084554,486.3695849,719.6487164,0.004440732,976.2537558,0.00594836,1.000220252,0.298415073
986.9759789,659.4700872,232.7146031,496.7423965,698.2119431,0.004325374,910.5129377,0.00555973,0.97667361,0.295057569
999.8482257,671.5113705,230.0780818,496.8804481,713.8056174,0.004421999,930.3254848,0.0056801,0.985513524,0.296159759
1030.195176,657.0527031,222.461618,502.6792089,725.6033832,0.004503594,959.3498204,0.005865072,0.991839796,0.306256785
1007.514782,646.6547508,226.9013829,508.4186634,712.6079122,0.004433222,937.2728683,0.005741624,0.987857764,0.311587585
1002.222777,668.6927555,229.9337768,506.9617302,723.3280611,0.00449793,940.2461502,0.005758323,0.996806542,0.310186446
1012.699829,647.8793378,228.619253,506.7560253,713.3628187,0.004434919,938.7249138,0.005748199,0.99009822,0.312277927
1007.223953,657.3356737,232.2559727,498.6593051,705.6972178,0.004374239,929.525419,0.005679046,0.985849048,0.302857102
1011.672755,654.26752,236.1852642,503.2584458,707.6196258,0.004393586,933.6721532,0.005713757,0.995048067,0.313797107
1001.357547,659.9521998,241.2398023,500.461295,701.0482871,0.004348665,921.9310937,0.00563878,0.994556134,0.311534105
1030.99659,653.7284511,233.3619342,512.4690503,727.3777656,0.004531364,962.1695184,0.005903826,1.011304384,0.329132807
987.9311796,658.855864,226.5682038,512.7033868,724.9648497,0.004518551,935.3325624,0.00573713,0.990226176,0.311251385
1037.42123,677.1254905,230.0609416,501.6582677,736.6102338,0.004570475,972.6134301,0.005947094,1.009514426,0.312937246
1026.098598,651.1253818,230.085493,479.7966798,683.5516834,0.004207516,922.215446,0.005613378,0.967338746,0.281645726
1013.51484,671.248947,230.4767929,498.7368505,720.0942226,0.004463656,943.9484757,0.005766722,0.993566037,0.302783958
1002.915883,657.9057813,230.0385955,491.2394466,697.183208,0.004309608,919.9277155,0.005608661,0.973836103,0.289908831
1027.347505,644.3231626,233.4264598,504.3214359,708.9973611,0.00440322,945.4505074,0.005786794,0.995887057,0.317481341
988.9902323,675.6046875,229.2355733,484.4734903,699.111583,0.004311365,906.1193495,0.005518852,0.967960079,0.276015549
1011.62254,669.6305006,230.8332285,500.614655,720.2995803,0.0044681,942.5782486,0.005761763,0.99450256,0.305102116
1026.391658,665.3746341,231.8531061,505.5897935,727.351649,0.004519758,957.8921031,0.005864681,1.005407679,0.316929895
1005.688992,655.0098997,228.903653,508.4928383,716.7165988,0.004459116,938.7399252,0.005751435,0.992764388,0.312685748
993.0892485,672.365308,234.8050039,504.4276425,718.007878,0.004461,928.7578289,0.005685205,0.995995651,0.308459792
1057.575588,675.2810302,234.2775847,493.8858137,727.036463,0.004498402,987.3738344,0.006024702,1.011979082,0.312178291
1031.500673,656.9751782,230.2092769,492.067759,706.5167821,0.004367911,949.2402405,0.005788188,0.986516808,0.299225379
1034.569601,667.1279799,235.9210533,495.6832063,715.5694423,0.004430123,957.9506542,0.005848845,1.001642373,0.309573662
1030.639403,670.7910092,231.4196748,486.8031295,708.6790906,0.00437358,949.1251255,0.005783313,0.987576502,0.292698067
1010.208036,662.8684283,221.7401126,498.952785,719.2869633,0.004458863,941.2413513,0.00574752,0.981242618,0.294924413
1020.462498,641.3960935,228.1371123,496.6334479,698.6312097,0.004326453,934.0916499,0.005702035,0.978153049,0.300779739
1010.74716,639.2922894,238.651714,509.2210375,701.7934372,0.004367063,929.8552778,0.005701621,0.996914765,0.324200512
1033.516409,651.1859216,223.2180736,488.4845075,703.4149303,0.004342883,945.8941602,0.005763622,0.974807228,0.28936908
1040.027486,650.3220073,231.6649183,502.0543585,716.3851704,0.004445075,959.8386729,0.005870226,0.999922743,0.316363266
1033.790947,650.6177135,227.0403738,500.5322781,715.9452504,0.004439928,955.0541065,0.005836603,0.991687875,0.308529495
1040.494125,658.0828696,223.8297839,500.3732245,726.0338748,0.004502131,967.3230298,0.005910189,0.995185368,0.307292656
1030.159229,658.7583905,230.742312,510.2181511,730.3522408,0.004546071,962.9777784,0.00590378,1.00837614,0.32341441
1027.314298,658.2002494,235.8931293,487.6523908,695.5801135,0.004293934,938.4991449,0.005720001,0.985009323,0.297073563
979.4317974,632.5916422,226.50185,480.52551,659.6165361,0.004061276,866.9642743,0.005276821,0.937332706,0.26719055
1021.245944,679.5047057,219.6656678,502.5951806,741.9908334,0.004605825,964.3962855,0.005894774,0.996194473,0.300615126
1027.915368,656.999832,234.5251809,488.994697,698.0824186,0.004311385,940.7074415,0.005734356,0.985094593,0.297863018
1001.628025,655.7632974,228.3866368,503.2212413,711.2881913,0.00441662,929.8194256,0.005687414,0.984842727,0.304047351
